experiment,timestamp,site_label,category,url,use_cdp,pcap_file,profile_file,pcap_bytes,cdp_bytes,cdp_network_bytes,cdp_cached_bytes,capture_scoped_to_chrome_ports,overhead_bytes,overhead_pct,web_handshake_bytes,web_control_bytes,web_payload_bytes,energy_kwh,co2_kg,num_bursts,num_bursts_out,num_bursts_in,avg_burst_bytes,burst_file,keylog_file,preamble_noise_bytes,data_quality_flag
web,1783934709,wikipedia,education,https://www.wikipedia.org,True,results/20260713_112236/web_1783934709.pcap,results/20260713_112236/web_profile_1783934709.json,319356,82970,82970,0,True,236386,284.905387489454,148890,13786,156680,1.8842004e-05,5.332287132e-06,225,113,112,1419.36,results/20260713_112236/web_1783934709_bursts.json,results/20260713_112236/web_1783934709.keylog,87659,statistical_outlier
