experiment,timestamp,site_label,category,url,use_cdp,pcap_file,profile_file,pcap_bytes,cdp_bytes,cdp_network_bytes,cdp_cached_bytes,capture_scoped_to_chrome_ports,overhead_bytes,overhead_pct,web_handshake_bytes,web_control_bytes,web_payload_bytes,energy_kwh,co2_kg,num_bursts,num_bursts_out,num_bursts_in,avg_burst_bytes,burst_file,keylog_file,preamble_noise_bytes,data_quality_flag
web,1784233503,wikipedia,education,https://www.wikipedia.org,True,results/20260716_222204/web_1784233503.pcap,results/20260716_222204/web_profile_1784233503.json,351484,80863,80863,0,True,270621,334.6660400925021,109412,11464,230608,2.0737556e-05,5.868728347999999e-06,166,83,83,2117.373493975904,results/20260716_222204/web_1784233503_bursts.json,results/20260716_222204/web_1784233503.keylog,41774,statistical_outlier
